time,close,volume,timestamp
2019-04-26T13:00:00.000Z,5175,129602259,1556283600000
2019-04-26T14:00:00.000Z,5159,49738388,1556287200000
2019-04-26T15:00:00.000Z,5157,32617073,1556290800000
2019-04-26T16:00:00.000Z,5133.5,73858297,1556294400000
2019-04-26T17:00:00.000Z,5097.5,281847334,1556298000000
2019-04-26T18:00:00.000Z,5095,63810266,1556301600000
2019-04-26T19:00:00.000Z,5072.5,60740640,1556305200000
2019-04-26T20:00:00.000Z,5075.5,76827963,1556308800000
2019-04-26T21:00:00.000Z,5089.5,86673723,1556312400000
2019-04-26T22:00:00.000Z,5114.5,43249516,1556316000000
2019-04-26T23:00:00.000Z,5141.5,92075817,1556319600000
2019-04-27T00:00:00.000Z,5149.5,29162471,1556323200000
2019-04-27T01:00:00.000Z,5142,38541402,1556326800000
2019-04-27T02:00:00.000Z,5146,23132300,1556330400000
2019-04-27T03:00:00.000Z,5139,19076059,1556334000000
2019-04-27T04:00:00.000Z,5136.5,31625591,1556337600000
2019-04-27T05:00:00.000Z,5128,64277998,1556341200000
2019-04-27T06:00:00.000Z,5144.5,32994653,1556344800000
2019-04-27T07:00:00.000Z,5161.5,48443668,1556348400000
2019-04-27T08:00:00.000Z,5171,56702416,1556352000000
2019-04-27T09:00:00.000Z,5158.5,31290791,1556355600000
2019-04-27T10:00:00.000Z,5148.5,23722349,1556359200000
2019-04-27T11:00:00.000Z,5157,19315696,1556362800000
2019-04-27T12:00:00.000Z,5159,26150397,1556366400000
2019-04-27T13:00:00.000Z,5145.5,32441196,1556370000000
2019-04-27T14:00:00.000Z,5150.5,29999578,1556373600000
2019-04-27T15:00:00.000Z,5162,71389650,1556377200000
2019-04-27T16:00:00.000Z,5150.5,32229745,1556380800000
2019-04-27T17:00:00.000Z,5164,18846510,1556384400000
2019-04-27T18:00:00.000Z,5174,37362729,1556388000000
2019-04-27T19:00:00.000Z,5167.5,16899510,1556391600000
2019-04-27T20:00:00.000Z,5195,89727095,1556395200000
2019-04-27T21:00:00.000Z,5195.5,37214118,1556398800000
2019-04-27T22:00:00.000Z,5199,28738323,1556402400000
2019-04-27T23:00:00.000Z,5193,21900306,1556406000000
2019-04-28T00:00:00.000Z,5161.5,74366639,1556409600000
2019-04-28T01:00:00.000Z,5178.5,29118911,1556413200000
2019-04-28T02:00:00.000Z,5176,12984462,1556416800000
2019-04-28T03:00:00.000Z,5150.5,68581221,1556420400000
2019-04-28T04:00:00.000Z,5165,16258981,1556424000000
2019-04-28T05:00:00.000Z,5162.5,23899440,1556427600000
2019-04-28T06:00:00.000Z,5167.5,16866415,1556431200000
2019-04-28T07:00:00.000Z,5168,24098827,1556434800000
2019-04-28T08:00:00.000Z,5176.5,16926960,1556438400000
2019-04-28T09:00:00.000Z,5175,22705541,1556442000000
2019-04-28T10:00:00.000Z,5171.5,25252753,1556445600000
2019-04-28T11:00:00.000Z,5200,39054657,1556449200000
2019-04-28T12:00:00.000Z,5208,64294895,1556452800000
2019-04-28T13:00:00.000Z,5186,57865057,1556456400000
2019-04-28T14:00:00.000Z,5155.5,116216284,1556460000000
2019-04-28T15:00:00.000Z,5160,58937841,1556463600000
2019-04-28T16:00:00.000Z,5190,52293095,1556467200000
2019-04-28T17:00:00.000Z,5176,27193538,1556470800000
2019-04-28T18:00:00.000Z,5171,20217975,1556474400000
2019-04-28T19:00:00.000Z,5164,47437545,1556478000000
2019-04-28T20:00:00.000Z,5139.5,166120352,1556481600000
2019-04-28T21:00:00.000Z,5118,59072385,1556485200000
2019-04-28T22:00:00.000Z,5127,55618551,1556488800000
2019-04-28T23:00:00.000Z,5147,43117556,1556492400000
2019-04-29T00:00:00.000Z,5153.5,26018300,1556496000000
2019-04-29T01:00:00.000Z,5171,49163735,1556499600000
2019-04-29T02:00:00.000Z,5175,36336955,1556503200000
2019-04-29T03:00:00.000Z,5176,16849135,1556506800000
2019-04-29T04:00:00.000Z,5174,21363001,1556510400000
2019-04-29T05:00:00.000Z,5184,44914555,1556514000000
2019-04-29T06:00:00.000Z,5172.5,20358769,1556517600000
2019-04-29T07:00:00.000Z,5173.5,20365636,1556521200000
2019-04-29T08:00:00.000Z,5155.5,33712181,1556524800000
2019-04-29T09:00:00.000Z,5157,25459680,1556528400000
2019-04-29T10:00:00.000Z,5151,55801318,1556532000000
2019-04-29T11:00:00.000Z,5137.5,85571066,1556535600000
2019-04-29T12:00:00.000Z,5147.5,43544091,1556539200000
2019-04-29T13:00:00.000Z,5126,100219431,1556542800000
2019-04-29T14:00:00.000Z,5132,178640683,1556546400000
2019-04-29T15:00:00.000Z,5152,98593892,1556550000000
2019-04-29T16:00:00.000Z,5141.5,50458120,1556553600000
2019-04-29T17:00:00.000Z,5151,49135076,1556557200000
2019-04-29T18:00:00.000Z,5144.5,37592608,1556560800000
2019-04-29T19:00:00.000Z,5149,79393228,1556564400000
2019-04-29T20:00:00.000Z,5147,21433390,1556568000000
2019-04-29T21:00:00.000Z,5123,48167276,1556571600000
2019-04-29T22:00:00.000Z,5128,20855405,1556575200000
2019-04-29T23:00:00.000Z,5116,71182515,1556578800000
2019-04-30T00:00:00.000Z,5141,50399924,1556582400000
2019-04-30T01:00:00.000Z,5142,54093129,1556586000000
2019-04-30T02:00:00.000Z,5153,21098329,1556589600000
2019-04-30T03:00:00.000Z,5153.5,22645704,1556593200000
2019-04-30T04:00:00.000Z,5145,29303515,1556596800000
2019-04-30T05:00:00.000Z,5129.5,32967031,1556600400000
2019-04-30T06:00:00.000Z,5137,22016797,1556604000000
2019-04-30T07:00:00.000Z,5137,12452324,1556607600000
2019-04-30T08:00:00.000Z,5145.5,23423953,1556611200000
2019-04-30T09:00:00.000Z,5153,44640280,1556614800000
2019-04-30T10:00:00.000Z,5147.5,39418753,1556618400000
2019-04-30T11:00:00.000Z,5181,147741333,1556622000000
2019-04-30T12:00:00.000Z,5214.5,85917461,1556625600000
2019-04-30T13:00:00.000Z,5205,114553594,1556629200000
2019-04-30T14:00:00.000Z,5247.5,212014295,1556632800000
2019-04-30T15:00:00.000Z,5250,133451011,1556636400000
2019-04-30T16:00:00.000Z,5253,53495129,1556640000000
2019-04-30T17:00:00.000Z,5240.5,73408084,1556643600000
2019-04-30T18:00:00.000Z,5230,47481500,1556647200000
2019-04-30T19:00:00.000Z,5241,17151892,1556650800000
2019-04-30T20:00:00.000Z,5232.5,19948042,1556654400000
2019-04-30T21:00:00.000Z,5234,36451882,1556658000000
2019-04-30T22:00:00.000Z,5250.5,28222337,1556661600000
2019-04-30T23:00:00.000Z,5275,87366257,1556665200000
2019-05-01T00:00:00.000Z,5264,41758576,1556668800000
2019-05-01T01:00:00.000Z,5293.5,121994774,1556672400000
2019-05-01T02:00:00.000Z,5297.5,36428651,1556676000000
2019-05-01T03:00:00.000Z,5318.5,87456941,1556679600000
2019-05-01T04:00:00.000Z,5313.5,56154381,1556683200000
2019-05-01T05:00:00.000Z,5306.5,53890217,1556686800000
2019-05-01T06:00:00.000Z,5313,18723221,1556690400000
2019-05-01T07:00:00.000Z,5317,17358844,1556694000000
2019-05-01T08:00:00.000Z,5309,23052339,1556697600000
2019-05-01T09:00:00.000Z,5289,74713371,1556701200000
2019-05-01T10:00:00.000Z,5299.5,31259952,1556704800000
2019-05-01T11:00:00.000Z,5305.5,21449556,1556708400000
2019-05-01T12:00:00.000Z,5312,27144212,1556712000000
2019-05-01T13:00:00.000Z,5287,111119865,1556715600000
2019-05-01T14:00:00.000Z,5285.5,38372408,1556719200000
2019-05-01T15:00:00.000Z,5280.5,28776845,1556722800000
2019-05-01T16:00:00.000Z,5286,16425294,1556726400000
2019-05-01T17:00:00.000Z,5285,24921616,1556730000000
2019-05-01T18:00:00.000Z,5346.5,138162990,1556733600000
2019-05-01T19:00:00.000Z,5301,135696696,1556737200000
2019-05-01T20:00:00.000Z,5297.5,54852042,1556740800000
2019-05-01T21:00:00.000Z,5303.5,17284649,1556744400000
2019-05-01T22:00:00.000Z,5292,20497253,1556748000000
2019-05-01T23:00:00.000Z,5294.5,19326964,1556751600000
2019-05-02T00:00:00.000Z,5317,51105837,1556755200000
2019-05-02T01:00:00.000Z,5316,54795373,1556758800000
2019-05-02T02:00:00.000Z,5317,23684231,1556762400000
2019-05-02T03:00:00.000Z,5322,37889277,1556766000000
2019-05-02T04:00:00.000Z,5333.5,32831576,1556769600000
2019-05-02T05:00:00.000Z,5318,57688104,1556773200000
2019-05-02T06:00:00.000Z,5324,22960837,1556776800000
2019-05-02T07:00:00.000Z,5323.5,15036061,1556780400000
2019-05-02T08:00:00.000Z,5334,109850128,1556784000000
2019-05-02T09:00:00.000Z,5375.5,106389848,1556787600000
2019-05-02T10:00:00.000Z,5347.5,128232979,1556791200000
2019-05-02T11:00:00.000Z,5352.5,38852738,1556794800000
2019-05-02T12:00:00.000Z,5360,26870102,1556798400000
2019-05-02T13:00:00.000Z,5362.5,63383025,1556802000000
2019-05-02T14:00:00.000Z,5363.5,112654086,1556805600000
2019-05-02T15:00:00.000Z,5372.5,97147251,1556809200000
2019-05-02T16:00:00.000Z,5395,159927265,1556812800000
2019-05-02T17:00:00.000Z,5369,116058428,1556816400000
2019-05-02T18:00:00.000Z,5384.5,34679811,1556820000000
2019-05-02T19:00:00.000Z,5380,25897759,1556823600000
2019-05-02T20:00:00.000Z,5391.5,64430718,1556827200000
2019-05-02T21:00:00.000Z,5400,77759690,1556830800000
2019-05-02T22:00:00.000Z,5402.5,68830943,1556834400000
2019-05-02T23:00:00.000Z,5397,37723607,1556838000000
2019-05-03T00:00:00.000Z,5385,37172227,1556841600000
2019-05-03T01:00:00.000Z,5403.5,121442234,1556845200000
2019-05-03T02:00:00.000Z,5424.5,128412796,1556848800000
2019-05-03T03:00:00.000Z,5473.5,189632891,1556852400000
2019-05-03T04:00:00.000Z,5465,64139156,1556856000000
2019-05-03T05:00:00.000Z,5481,172275610,1556859600000
2019-05-03T06:00:00.000Z,5487,73231573,1556863200000
2019-05-03T07:00:00.000Z,5515,388308187,1556866800000
2019-05-03T08:00:00.000Z,5583,225030469,1556870400000
2019-05-03T09:00:00.000Z,5676,468827722,1556874000000
2019-05-03T10:00:00.000Z,5784.5,488308441,1556877600000
2019-05-03T11:00:00.000Z,5679,374095087,1556881200000
2019-05-03T12:00:00.000Z,5700,204783798,1556884800000
2019-05-03T13:00:00.000Z,5709.5,132816906,1556888400000
2019-05-03T14:00:00.000Z,5736,140159893,1556892000000
2019-05-03T15:00:00.000Z,5725,210128278,1556895600000
2019-05-03T16:00:00.000Z,5711,171581926,1556899200000
2019-05-03T17:00:00.000Z,5687,96276960,1556902800000
2019-05-03T18:00:00.000Z,5663,242145201,1556906400000
2019-05-03T19:00:00.000Z,5686.5,67386585,1556910000000
2019-05-03T20:00:00.000Z,5668.5,43092607,1556913600000
2019-05-03T21:00:00.000Z,5683.5,61391715,1556917200000
2019-05-03T22:00:00.000Z,5692.5,35557630,1556920800000
2019-05-03T23:00:00.000Z,5671,100878457,1556924400000
2019-05-04T00:00:00.000Z,5657.5,58033911,1556928000000
2019-05-04T01:00:00.000Z,5728,181276135,1556931600000
2019-05-04T02:00:00.000Z,5790,193792549,1556935200000
2019-05-04T03:00:00.000Z,5757,155398272,1556938800000
2019-05-04T04:00:00.000Z,5737,121720998,1556942400000
2019-05-04T05:00:00.000Z,5694.5,147686580,1556946000000
2019-05-04T06:00:00.000Z,5700,61375510,1556949600000
2019-05-04T07:00:00.000Z,5727,73434366,1556953200000
2019-05-04T08:00:00.000Z,5737.5,95287967,1556956800000
2019-05-04T09:00:00.000Z,5728,64522036,1556960400000
2019-05-04T10:00:00.000Z,5712,63569661,1556964000000
2019-05-04T11:00:00.000Z,5717,101153744,1556967600000
2019-05-04T12:00:00.000Z,5722.5,49199619,1556971200000
2019-05-04T13:00:00.000Z,5708,109048422,1556974800000
2019-05-04T14:00:00.000Z,5566.5,359887937,1556978400000
2019-05-04T15:00:00.000Z,5569.5,251580020,1556982000000
2019-05-04T16:00:00.000Z,5547,84495608,1556985600000
2019-05-04T17:00:00.000Z,5570,92047004,1556989200000
2019-05-04T18:00:00.000Z,5580,50557978,1556992800000
2019-05-04T19:00:00.000Z,5577.5,49955036,1556996400000
2019-05-04T20:00:00.000Z,5596,71965559,1557000000000
2019-05-04T21:00:00.000Z,5683.5,164782933,1557003600000
2019-05-04T22:00:00.000Z,5790.5,475415805,1557007200000
2019-05-04T23:00:00.000Z,5816.5,198241817,1557010800000
2019-05-05T00:00:00.000Z,5769,160283400,1557014400000
2019-05-05T01:00:00.000Z,5750.5,246004159,1557018000000
2019-05-05T02:00:00.000Z,5731.5,69662280,1557021600000
2019-05-05T03:00:00.000Z,5741.5,66033664,1557025200000
2019-05-05T04:00:00.000Z,5753,44947393,1557028800000
2019-05-05T05:00:00.000Z,5717,72005725,1557032400000
2019-05-05T06:00:00.000Z,5743.5,55588030,1557036000000
2019-05-05T07:00:00.000Z,5735,67298718,1557039600000
2019-05-05T08:00:00.000Z,5703.5,116878121,1557043200000
2019-05-05T09:00:00.000Z,5716.5,132924675,1557046800000
2019-05-05T10:00:00.000Z,5699,44360424,1557050400000
2019-05-05T11:00:00.000Z,5740,105396087,1557054000000
2019-05-05T12:00:00.000Z,5710.5,56854634,1557057600000
2019-05-05T13:00:00.000Z,5732.5,47738537,1557061200000
2019-05-05T14:00:00.000Z,5730.5,70330469,1557064800000
2019-05-05T15:00:00.000Z,5712.5,111597179,1557068400000
2019-05-05T16:00:00.000Z,5704.5,42255011,1557072000000
2019-05-05T17:00:00.000Z,5700,76619096,1557075600000
2019-05-05T18:00:00.000Z,5666.5,71964306,1557079200000
2019-05-05T19:00:00.000Z,5710.5,203195296,1557082800000
2019-05-05T20:00:00.000Z,5694,46090131,1557086400000
2019-05-05T21:00:00.000Z,5767,145078832,1557090000000
2019-05-05T22:00:00.000Z,5741,127312957,1557093600000
2019-05-05T23:00:00.000Z,5705,62806197,1557097200000
2019-05-06T00:00:00.000Z,5715.5,48057286,1557100800000
2019-05-06T01:00:00.000Z,5664,151052117,1557104400000
2019-05-06T02:00:00.000Z,5609,383821500,1557108000000
2019-05-06T03:00:00.000Z,5613,83282056,1557111600000
2019-05-06T04:00:00.000Z,5618.5,50069134,1557115200000
2019-05-06T05:00:00.000Z,5656,95652132,1557118800000
2019-05-06T06:00:00.000Z,5642.5,68173673,1557122400000
2019-05-06T07:00:00.000Z,5615,104425325,1557126000000
2019-05-06T08:00:00.000Z,5582.5,112139764,1557129600000
2019-05-06T09:00:00.000Z,5593,90586774,1557133200000
2019-05-06T10:00:00.000Z,5625,88550672,1557136800000
2019-05-06T11:00:00.000Z,5618.5,53478294,1557140400000
2019-05-06T12:00:00.000Z,5637.5,56288050,1557144000000
2019-05-06T13:00:00.000Z,5611.5,70056366,1557147600000
2019-05-06T14:00:00.000Z,5630,40286948,1557151200000
2019-05-06T15:00:00.000Z,5643.5,103376230,1557154800000
2019-05-06T16:00:00.000Z,5649,55228036,1557158400000
2019-05-06T17:00:00.000Z,5695.5,239859752,1557162000000
2019-05-06T18:00:00.000Z,5692,96238148,1557165600000
2019-05-06T19:00:00.000Z,5734,86306901,1557169200000
2019-05-06T20:00:00.000Z,5731,113995410,1557172800000
2019-05-06T21:00:00.000Z,5693,154924215,1557176400000
2019-05-06T22:00:00.000Z,5689,45557761,1557180000000
2019-05-06T23:00:00.000Z,5704.5,57481378,1557183600000
2019-05-07T00:00:00.000Z,5684.5,34042536,1557187200000
2019-05-07T01:00:00.000Z,5741.5,140995222,1557190800000
2019-05-07T02:00:00.000Z,5754,147839493,1557194400000
2019-05-07T03:00:00.000Z,5924,459525510,1557198000000
2019-05-07T04:00:00.000Z,5890.5,295389433,1557201600000
2019-05-07T05:00:00.000Z,5886.5,161956315,1557205200000
2019-05-07T06:00:00.000Z,5881.5,101708884,1557208800000
2019-05-07T07:00:00.000Z,5886,66243008,1557212400000
2019-05-07T08:00:00.000Z,5875.5,88106643,1557216000000
2019-05-07T09:00:00.000Z,5866,46409141,1557219600000
2019-05-07T10:00:00.000Z,5905,120528195,1557223200000
2019-05-07T11:00:00.000Z,5889.5,85227867,1557226800000
2019-05-07T12:00:00.000Z,5884,85924329,1557230400000
2019-05-07T13:00:00.000Z,5906.5,65497263,1557234000000
2019-05-07T14:00:00.000Z,5944.5,172262728,1557237600000
2019-05-07T15:00:00.000Z,5828.5,523337651,1557241200000
2019-05-07T16:00:00.000Z,5859.5,94406047,1557244800000
2019-05-07T17:00:00.000Z,5895,95743276,1557248400000
2019-05-07T18:00:00.000Z,5885.5,84315354,1557252000000
2019-05-07T19:00:00.000Z,5873,61959193,1557255600000
2019-05-07T20:00:00.000Z,5839,189947124,1557259200000
2019-05-07T21:00:00.000Z,5836.5,60355456,1557262800000
2019-05-07T22:00:00.000Z,5874.5,40739033,1557266400000
2019-05-07T23:00:00.000Z,5882.5,46365752,1557270000000
2019-05-08T00:00:00.000Z,5738,289228016,1557273600000
2019-05-08T01:00:00.000Z,5759,335480299,1557277200000
2019-05-08T02:00:00.000Z,5781.5,100157178,1557280800000
2019-05-08T03:00:00.000Z,5778.5,70816953,1557284400000
2019-05-08T04:00:00.000Z,5774.5,66653090,1557288000000
2019-05-08T05:00:00.000Z,5801.5,47651221,1557291600000
2019-05-08T06:00:00.000Z,5791,46585609,1557295200000
2019-05-08T07:00:00.000Z,5823,90935434,1557298800000
2019-05-08T08:00:00.000Z,5818,38948848,1557302400000
2019-05-08T09:00:00.000Z,5797,100928612,1557306000000
2019-05-08T10:00:00.000Z,5804,51290842,1557309600000
2019-05-08T11:00:00.000Z,5830.5,64352456,1557313200000
2019-05-08T12:00:00.000Z,5843.5,122029085,1557316800000
2019-05-08T13:00:00.000Z,5845,78303741,1557320400000
2019-05-08T14:00:00.000Z,5849.5,50435768,1557324000000
2019-05-08T15:00:00.000Z,5853.5,93706900,1557327600000
2019-05-08T16:00:00.000Z,5886.5,141076230,1557331200000
2019-05-08T17:00:00.000Z,5860.5,118308027,1557334800000
2019-05-08T18:00:00.000Z,5871.5,59540813,1557338400000
2019-05-08T19:00:00.000Z,5877,54258911,1557342000000
2019-05-08T20:00:00.000Z,5899,75526484,1557345600000
2019-05-08T21:00:00.000Z,5891,69388651,1557349200000
2019-05-08T22:00:00.000Z,5888,35228164,1557352800000
2019-05-08T23:00:00.000Z,5929.5,140410198,1557356400000
2019-05-09T00:00:00.000Z,5939,296489142,1557360000000
2019-05-09T01:00:00.000Z,6017,312354218,1557363600000
2019-05-09T02:00:00.000Z,6051,292431193,1557367200000
2019-05-09T03:00:00.000Z,6035,69740088,1557370800000
2019-05-09T04:00:00.000Z,6032.5,83639610,1557374400000
2019-05-09T05:00:00.000Z,6056.5,61392671,1557378000000
2019-05-09T06:00:00.000Z,6043,153082043,1557381600000
2019-05-09T07:00:00.000Z,6059.5,70156160,1557385200000
2019-05-09T08:00:00.000Z,6054.5,73501933,1557388800000
2019-05-09T09:00:00.000Z,6042,68421465,1557392400000
2019-05-09T10:00:00.000Z,6051.5,139975154,1557396000000
2019-05-09T11:00:00.000Z,6044.5,37123904,1557399600000
2019-05-09T12:00:00.000Z,6030.5,86013105,1557403200000
2019-05-09T13:00:00.000Z,5993,196773740,1557406800000
2019-05-09T14:00:00.000Z,6000.5,179679963,1557410400000
2019-05-09T15:00:00.000Z,5991,66248918,1557414000000
2019-05-09T16:00:00.000Z,5990,64856177,1557417600000
